16|</s> 16 -1.8442753
16|</s> 9 -2.1185382
16|</s> 7 -2.149436
16|</s> 22 -2.2176713
16|</s> 21 -2.9155541
16|</s> 1 -3.0302546
16|</s> 14 -3.1920933
16|</s> 17 -3.2672272
16|</s> 19 -3.3421357
16|</s> 15 -3.4266751
16|</s> 13 -3.4322751
16|</s> 8 -3.4331545
16|</s> 24 -3.4456604
16|</s> 18 -3.7726198
16|</s> 23 -3.8279465
16|</s> 11 -3.8420685
16|</s> 4 -3.8427398
16|</s> 12 -4.4296211
16|</s> 27 -4.5438476
16|</s> 25 -4.7993438
16|</s> 26 -4.7993438
19|</s> 2 -1.1972299
19|</s> 20 -1.3329099
19|</s> 6 -1.4879921
19|</s> 3 -1.5824353
19|</s> 10 -1.6526729
19|</s> 13 -1.7466241
19|</s> 7 -1.994039
19|</s> 11 -2.1144505
19|</s> 19 -2.3370277
19|</s> 4 -2.3373508
19|</s> 15 -2.3777921
19|</s> 9 -2.8792442
19|</s> 5 -3.0833576
19|</s> 1 -3.1363926
19|</s> 16 -3.1504843
19|</s> 22 -3.2401273
19|</s> 14 -3.2982313
19|</s> 21 -3.5263081
19|</s> 8 -3.5392925
19|</s> 24 -3.5517984
19|</s> 17 -3.6532952
19|</s> 18 -3.8787578
19|</s> 23 -3.9340845
19|</s> 12 -4.5357591
19|</s> 27 -4.6499856
19|</s> 26 -4.9054818
19|</s> 25 -4.9054818
18|</s> 2 -0.7937071
18|</s> 10 -1.2785775
18|</s> 20 -1.7892379
18|</s> 6 -1.8358981
18|</s> 3 -3.0966223
18|</s> 9 -3.1004672
18|</s> 11 -3.2375995
18|</s> 21 -3.2429151
18|</s> 5 -3.3045806
18|</s> 1 -3.3576156
18|</s> 22 -3.4613503
18|</s> 15 -3.5133311
18|</s> 14 -3.5194543
18|</s> 17 -3.5945882
18|</s> 7 -3.630266
18|</s> 19 -3.6694967
18|</s> 13 -3.7596361
18|</s> 8 -3.7605155
18|</s> 16 -3.7698613
18|</s> 24 -3.7730214
18|</s> 4 -3.8695408
