2	25161 13079
2	25161 25501
4	16141 24108
2	16141 18090
2	18016 23930
6	18016 361
7	18016 358
3	18016 10960
2	18016 6126
3	18016 25032
3	18016 18090
3	18016 25501
2	23930 25288
2	23930 7276
2	23930 13641
8	23930 5952
9	23930 25391
13	23930 11642
8	23930 8353
10	23930 16010
68	23930 7244
5	23930 18467
43	23930 23701
4	23930 22140
4	23930 15129
2	23930 7371
2	23930 18043
3	23930 15550
4	23930 9311
21	23930 12278
2	23930 25130
2	23930 11744
4	23930 24093
2	23930 9269
3	23930 6715
43	23930 16401
3	23930 22886
6	23930 22749
3	23930 17804
2	23930 13756
2	23930 23518
6	23930 23669
2	23930 12872
3	23930 10547
2	23930 13870
31	23930 8756
3	23930 24965
5	23930 15486
5	23930 18547
8	23930 22371
4	23930 720
7	23930 11539
4	23930 7882
4	23930 15620
2	23930 25133
23	23930 361
5	23930 19251
4	23930 13604
2	23930 11843
3	23930 25181
51	23930 12311
26	23930 13001
4	23930 22053
3	23930 8924
2	23930 10143
2	23930 18248
4	23930 19993
7	23930 23770
14	23930 24126
2	23930 6191
10	23930 21936
2	23930 6172
2	23930 23698
2	23930 8893
38	23930 15198
13	23930 18529
2	23930 22503
2	23930 8071
7	23930 23577
5	23930 15472
2	23930 19072
3	23930 16150
52	23930 10268
7	23930 358
5	23930 8718
6	23930 359
8	23930 19026
5	23930 20435
18	23930 23565
4	23930 19227
2	23930 10960
3	23930 14553
2	23930 23504
4	23930 18171
8	23930 9915
2	23930 7572
2	23930 6216
6	23930 11545
18	23930 10428
18	23930 13161
3	23930 780
18	23930 7798
2	23930 8200
7	23930 6220
2	23930 10756
15	23930 25517
3	23930 7997
66	23930 6505
2	23930 18969
4	23930 8176
2	23930 22755
18	23930 6641
7	23930 19340
23	23930 11574
2	23930 23624
2	23930 20249
11	23930 24072
53	23930 24581
3	23930 24411
2	23930 8062
3	23930 18779
3	23930 19910
4	23930 21118
3	23930 6178
2	23930 19957
8	23930 15737
12	23930 6126
3	23930 19919
5	23930 17285
2	23930 13653
9	23930 21357
17	23930 14206
3	23930 15682
3	23930 21382
2	23930 9235
3	23930 14088
2	23930 18405
2	23930 10942
2	23930 570
3	23930 11535
60	23930 23316
6	23930 23724
17	23930 8408
11	23930 17284
2	23930 20194
4	23930 13936
2	23930 23050
2	23930 15719
3	23930 12484
23	23930 23345
3	23930 21199
12	23930 24762
2	23930 11707
11	23930 6267
2	23930 10834
2	23930 24732
6	23930 9849
2	23930 9660
5	23930 24143
2	23930 9224
42	23930 21313
11	23930 13268
4	23930 15494
12	23930 24585
2	23930 14128
3	23930 6435
55	23930 12133
3	23930 12322
8	23930 22849
18	23930 16476
3	23930 24232
145	23930 25501
7	23930 8579
6	23930 16412
4	23930 8840
210	23930 23684
4	23930 22645
57	23930 25325
4	23930 10554
6	23930 11586
2	25932 20270
2	22371 23770
2	22371 25517
6	22371 14206
6	22371 23684
2	13081 6126
2	13472 23684
3	18207 23930
5	18207 23710
3	18207 14206
3	18207 23684
2	10107 13764
3	15689 358
8	15689 13764
2	24726 6022
3	23670 7244
2	11176 13604
2	11176 23770
2	11176 9813
2	11176 358
2	11176 22377
2	9813 358
23	9813 18013
2	9813 25501
6	13434 358
2	18026 17788
3	18026 13604
2	18026 25181
10	18026 358
7	18026 359
2	18026 11763
2	18026 6126
7	18026 25501
2	8318 816
3	8318 9862
2	8318 19082
2	13605 7244
13	13605 15620
4	13605 15777
4	13404 23669
4	13404 22327
3	13404 23725
5	13404 11763
2	13404 14206
11	13404 25501
4	21457 23890
2	24711 25032
6	24711 358
4	21099 23701
4	21099 23669
2	21099 358
3	21099 23684
2	14195 14156
3	14195 358
3	13190 7276
8	13190 14156
4	13190 25277
2	13190 23669
3	13190 6586
16	13190 23930
2	13190 13604
35	13190 358
2	13190 10268
22	13190 359
3	13190 18796
2	13190 11763
17	13190 6126
4	13190 14206
2	13190 25032
12	13190 13764
2	13190 7306
2	13190 12322
2	13190 18090
48	13190 25501
2	9992 19258
5	720 13894
4	24445 23710
3	24445 17730
2	25330 358
4	25330 13764
2	25330 6126
2	24455 11763
3	13306 13268
3	13306 14206
2	13306 18013
2	13306 23684
6	10278 20275
6	10278 25277
3	10278 23669
2	10278 23930
7	10278 12311
7	10278 13001
5	10278 25181
4	10278 25228
6	10278 358
6	10278 21357
2	10525 358
9	10525 10274
3	10525 359
2	10525 13764
2	16429 13764
4	22406 23807
5	25881 358
5	20412 25501
6	20338 11763
2	7983 14208
10	7983 16942
3	7983 5952
3	7983 14156
6	7983 6468
12	7983 17788
2	7983 15550
2	7983 613
6	7983 25130
2	7983 25277
3	7983 25155
6	7983 22387
3	7983 17824
3	7983 11619
2	7983 6586
3	7983 23930
2	7983 7983
53	7983 13604
3	7983 361
2	7983 6006
9	7983 23770
2	7983 14207
2	7983 22122
6	7983 23710
7	7983 22377
3	7983 10268
4	7983 16150
41	7983 23725
2	7983 23565
6	7983 17730
2	7983 25503
4	7983 13076
3	7983 18032
2	7983 13607
4	7983 13471
2	7983 25517
3	7983 18017
4	7983 13608
3	7983 11763
6	7983 23714
34	7983 25032
2	7983 11924
2	7983 13406
15	7983 13653
26	7983 14206
4	7983 17957
10	7983 13764
2	7983 23724
8	7983 14209
2	7983 13003
2	7983 22716
3	7983 10316
7	7983 16365
2	7983 12322
2	7983 23728
36	7983 25501
20	7983 23684
3	11767 358
5	11767 359
3	11767 6126
9	11767 18090
2	11767 25501
2	6696 24108
2	9618 361
17	9618 358
15	9618 832
4	9618 6126
3	11539 6126
8	11539 361
2	11539 358
2	11539 11763
2	11539 25501
6	19113 359
4	19113 358
2	19113 25032
2	19113 18090
2	19113 25501
2	20270 358
2	23794 23930
2	23794 25501
3	16944 358
2	7086 6126
3	17208 24997
3	17208 358
3	25399 25277
3	22527 17957
2	11847 358
2	11855 13764
3	8961 358
4	25286 23684
2	12007 11924
6	24330 358
21	24330 17957
2	15459 23930
2	7882 25501
2	18540 358
2	7192 6006
3	7192 358
3	7192 359
2	7192 20648
2	7192 6126
7	7192 17957
2	7192 12133
2	7192 23684
2	12422 23930
2	12422 25501
2	25273 25502
5	25273 23669
3	25273 23930
4	25273 13604
4	25273 358
4	25273 25032
8	25273 25501
2	7517 361
2	9812 18013
3	10964 14156
2	10964 25228
2	10964 12934
2	21348 13604
3	23756 23745
2	23756 18017
2	19142 17957
3	19142 359
5	15620 22384
2	15620 7276
3	15620 6468
5	15620 23701
10	15620 25130
3	15620 25277
3	15620 16401
40	15620 23669
2	15620 11619
137	15620 23930
2	15620 7192
12	15620 361
15	15620 13604
11	15620 23770
3	15620 6172
3	15620 24322
3	15620 10268
10	15620 358
4	15620 359
2	15620 17730
2	15620 11938
2	15620 6216
2	15620 13607
2	15620 24581
6	15620 11763
2	15620 6126
2	15620 25032
4	15620 13653
10	15620 14206
8	15620 13764
5	15620 23724
2	15620 14209
3	15620 11521
2	15620 22154
2	15620 24022
2	15620 10876
2	15620 23728
18	15620 25501
19	15620 23684
2	6354 358
3	10824 11619
2	10824 7983
2	10824 12053
23	10824 358
16	10824 359
4	10824 11947
15	10824 11763
3	10824 6126
5	10824 6899
8	10824 23882
2	10824 17957
5	10824 25048
2	10824 25032
4	10824 19644
5	10824 25501
3	10824 23684
2	24635 13764
2	11909 358
2	11909 17957
3	17615 23930
3	17615 13001
5	17615 358
3	17615 6126
3	17615 18090
2	17615 6365
2	19958 11619
4	19958 361
2	19958 22377
2	19958 17795
3	19958 24079
4	19958 6216
2	19958 6222
7	22468 23930
2	22468 24537
2	22764 358
2	25133 25399
8	25133 23770
2	25133 13076
6	25133 14225
5	25133 25517
2	25133 12331
19	25133 14206
20	25133 23684
3	20361 17957
2	20361 13764
4	23807 6126
2	23807 7950
2	22675 18013
7	11310 14156
2	11310 17663
2	11310 19142
15	11310 358
3	11310 23725
14	11310 359
2	11310 11763
9	11310 6126
2	11310 23673
3	11310 11924
3	11310 14206
2	11310 8948
4	11310 25501
3	11310 12934
2	11310 23684
2	11310 7356
2	8459 25181
2	8459 358
5	8459 6126
3	370 11826
5	13604 16408
5	13604 25391
2	13604 12278
2	13604 15762
3	13604 23787
4	13604 24926
10	13604 10011
4	13604 22749
3	13604 22387
6	13604 11802
2	13604 25366
2	13604 11619
8	13604 8063
34	13604 24957
5	13604 25367
9	13604 8756
4	13604 15486
3	13604 19934
3	13604 23930
25	13604 13404
3	13604 21099
2	13604 720
20	13604 25273
10	13604 15620
2	13604 19958
2	13604 22468
2	13604 7841
16	13604 12311
2	13604 23052
232	13604 13001
7	13604 20177
2	13604 7889
14	13604 6006
11	13604 12354
3	13604 22673
2	13604 15590
60	13604 15198
114	13604 25228
2	13604 25307
2	13604 25404
3	13604 17245
95	13604 6024
33	13604 10268
3	13604 358
2	13604 23153
6	13604 8498
6	13604 21920
8	13604 23565
9	13604 23968
16	13604 9195
4	13604 18032
2	13604 11453
2	13604 17799
2	13604 19542
7	13604 25306
3	13604 10952
28	13604 8090
8	13604 24586
2	13604 10428
7	13604 13161
15	13604 676
43	13604 24925
3	13604 7798
24	13604 14635
2	13604 12331
2	13604 10756
2	13604 24415
6	13604 6645
7	13604 6505
238	13604 16405
7	13604 18384
10	13604 9193
2	13604 19340
18	13604 11574
11	13604 25116
2	13604 20045
10	13604 13112
2	13604 6506
41	13604 17581
2	13604 24183
14	13604 23748
4	13604 21118
17	13604 12597
4	13604 8075
7	13604 8493
2	13604 22887
2	13604 15737
94	13604 8089
2	13604 21357
7	13604 15682
7	13604 16361
36	13604 10012
4	13604 20864
4	13604 15473
13	13604 23316
18	13604 13003
21	13604 25365
3	13604 12484
8	13604 23345
3	13604 11587
2	13604 22716
6	13604 12082
182	13604 10316
7	13604 15513
2	13604 18044
3	13604 15899
2	13604 24143
28	13604 21313
6	13604 16630
4	13604 6022
5	13604 12133
6	13604 21395
3	13604 14855
26	13604 23944
7	13604 9865
6	13604 24232
3	13604 24977
2	13604 9036
2	13604 25501
2	13604 13886
2	13604 14868
2	13604 15621
29	13604 25327
10	13604 25325
2	13604 22645
2	13604 11586
12	19251 23701
2	19251 5952
2	19251 361
2	19251 24581
8	19251 25501
2	361 19296
13	361 18579
5	361 19010
3	361 15889
4	361 21413
2	361 11387
10	361 19527
7	361 22974
8	361 24997
6	361 18781
2	361 8514
3	361 24467
4	361 18732
2	361 13350
2	361 22362
2	361 25100
4	361 24076
7	361 12478
9	361 18596
3	361 9907
2	361 25889
9	361 11470
2	361 23911
2	361 10020
2	361 7120
13	361 18800
5	361 6996
3	361 22740
2	361 22753
5	361 9300
3	361 7920
3	361 11806
13	361 11619
4	361 18678
16	361 10204
11	361 20558
2	361 19208
2	361 7403
9	361 16326
7	361 18739
6	361 9217
3	361 8153
2	361 12333
24	361 22268
2	361 13081
4	361 15689
17	361 8318
2	361 16838
2	361 16360
4	361 15373
4	361 22406
3	361 25881
2	361 11539
2	361 23756
3	361 11909
3	361 20361
6	361 11310
2	361 16662
8	361 23514
2	361 6812
3	361 6890
2	361 9697
6	361 16714
20	361 8844
3	361 12711
3	361 18444
5	361 8847
9	361 22475
5	361 16922
5	361 25045
33	361 15681
2	361 22461
6	361 11272
9	361 24079
2	361 18314
4	361 21280
3	361 9608
3	361 22089
5	361 21469
4	361 13535
3	361 18668
2	361 12053
13	361 16407
10	361 23745
5	361 12551
3	361 7176
7	361 20048
2	361 21467
10	361 7473
6	361 17857
3	361 10501
6	361 25075
15	361 21406
15	361 24706
58	361 11495
11	361 12500
7	361 23383
58	361 19127
4	361 9039
3	361 19232
2	361 17566
3	361 7196
7	361 10274
2	361 18887
5	361 13152
4	361 17652
40	361 13431
52	361 14544
18	361 10500
2	361 24047
2	361 13234
3	361 22843
3	361 15600
4	361 8289
2	361 16443
17	361 10431
28	361 21272
2	361 21458
2	361 23074
2	361 16905
2	361 18567
2	361 22755
5	361 15583
3	361 23093
16	361 12384
3	361 20511
2	361 11807
2	361 21934
4	361 10514
4	361 8699
10	361 20249
4	361 19117
4	361 21888
2	361 19506
4	361 12066
14	361 16903
2	361 8062
14	361 9222
3	361 23993
2	361 7741
3	361 25885
4	361 22368
12	361 25069
2	361 20918
2	361 15168
19	361 15737
11	361 13106
12	361 10430
2	361 22617
2	361 22490
2	361 22825
2	361 12506
10	361 18649
35	361 21901
4	361 11598
12	361 7419
5	361 13116
11	361 25165
2	361 8218
2	361 13080
9	361 7642
3	361 15584
41	361 18443
2	361 8408
2	361 17777
18	361 18856
10	361 9739
78	361 15763
24	361 9140
27	361 15730
2	361 13352
2	361 13502
3	361 18927
2	361 21199
10	361 23619
2	361 21161
3	361 7549
4	361 22761
15	361 12341
2	361 19277
6	361 10410
4	361 8817
2	361 13243
14	361 25467
2	361 15294
2	361 8617
2	361 13521
8	361 9016
2	361 10069
5	361 18420
6	361 8497
11	361 25026
3	361 11956
11	361 13456
10	361 19930
9	361 12108
4	361 15594
31	361 16438
6	361 17847
61	361 8149
9	361 22849
6	361 7885
7	361 15554
2	361 18477
12	361 8547
2	361 18580
2	361 13159
8	361 7518
2	361 11612
2	361 22110
2	361 15973
6	361 25398
4	361 16151
4	361 8323
3	361 8579
2	361 25368
2	361 22481
3	361 19181
2	361 24678
2	361 19535
2	361 12930
2	361 18453
2	361 15712
2	361 12928
2	11085 23701
2	11085 14206
2	16785 25277
4	9900 358
4	9900 359
6	9900 17957
4	25189 6366
2	25189 22790
2	25189 23882
2	6072 16857
6	10669 14156
3	10669 358
10	10669 359
5	10669 6126
3	10669 25032
4	10669 25501
2	10381 14156
2	9175 25330
2	9175 18860
9	696 14156
3	696 25155
11	696 358
14	696 359
2	696 6126
3	696 23684
3	18971 358
5	11843 9618
2	11843 16906
8	11843 358
3	11843 13454
2	11843 25501
2	25774 358
2	10802 358
7	10802 359
2	10802 25032
2	10802 6126
3	23696 17957
3	24392 358
4	24392 6126
3	24392 18090
2	24392 12934
5	7841 14206
4	17985 358
2	8126 6126
2	11000 358
2	16662 7113
2	16662 21424
6	23514 23669
2	23514 15454
11	23514 358
17	23514 359
3	23514 18017
4	23514 16498
6	23514 6126
3	23514 13764
4	23514 25032
3	23514 18090
10	23878 17824
2	23878 13604
3	20521 13764
2	8296 6126
2	8296 11924
2	15340 25518
2	24928 23930
24	25181 14156
2	25181 24926
8	25181 10011
2	25181 10287
3	25181 8063
3	25181 8756
3	25181 24957
2	25181 24928
8	25181 13001
2	25181 12354
14	25181 25228
3	25181 10268
3	25181 23725
2	25181 21920
6	25181 23968
3	25181 7279
5	25181 19340
2	25181 12597
3	25181 8075
2	25181 25032
6	25181 8089
4	25181 15682
2	25181 10288
4	25181 21341
15	25181 25365
2	25181 22927
5	25181 19033
2	25181 22674
12	25181 12934
28	25181 6365
2	6890 358
2	6890 359
3	6890 18013
2	25845 17611
2	15415 358
2	9697 25368
2	16422 358
2	20486 358
2	13863 358
3	12311 7276
2	12311 16764
13	12311 25277
6	12311 17824
2	12311 10369
80	12311 23930
2	12311 18207
5	12311 23770
3	12311 22122
13	12311 23710
6	12311 14063
2	12311 10516
35	12311 358
3	12311 359
55	12311 852
4	12311 23939
7	12311 24537
4	12311 6849
2	12311 11763
17	12311 6126
5	12311 13764
3	12311 23316
3	12311 6419
9	12311 18176
4	12311 13191
2	12311 11284
10	12311 18013
4	12311 12133
2	11882 23930
3	23516 25881
2	23516 358
2	23052 17284
3	16714 359
6	13001 5952
2	13001 14156
3	13001 15202
6	13001 24997
12	13001 23701
2	13001 17788
4	13001 25130
3	13001 19079
3	13001 25277
10	13001 18153
14	13001 23799
9	13001 10967
3	13001 23669
2	13001 19027
7	13001 11619
2	13001 19208
6	13001 6586
3	13001 8756
4	13001 22935
8	13001 22380
2	13001 23697
51	13001 23930
3	13001 13190
2	13001 7983
6	13001 15620
26	13001 10824
2	13001 24635
2	13001 8459
386	13001 361
2	13001 13604
2	13001 15786
2	13001 11843
2	13001 10802
2	13001 13001
2	13001 8847
2	13001 22475
5	13001 16922
9	13001 23770
4	13001 23710
4	13001 22327
38	13001 22377
2	13001 21469
4	13001 6172
7	13001 23698
23	13001 24322
2	13001 15123
2	13001 12053
14	13001 7295
5	13001 16533
7	13001 16150
5	13001 17795
30	13001 358
4	13001 12110
3	13001 10268
10	13001 19956
39	13001 359
5	13001 23725
4	13001 24112
5	13001 25290
25	13001 17730
2	13001 8499
3	13001 21330
3	13001 13353
3	13001 18032
24	13001 6106
167	13001 6216
3	13001 11698
8	13001 6220
4	13001 14635
9	13001 25517
15	13001 18017
2	13001 14225
2	13001 10016
2	13001 6854
3	13001 13112
6	13001 11763
2	13001 22360
2	13001 18289
6	13001 25032
5	13001 6126
2	13001 17995
3	13001 6705
17	13001 14206
9	13001 13764
2	13001 25048
2	13001 13295
17	13001 19130
2	13001 23724
10	13001 17284
2	13001 21422
3	13001 6419
12	13001 6222
2	13001 10323
2	13001 23208
12	13001 12341
2	13001 11896
2	13001 6642
11	13001 22914
2	13001 13160
2	13001 12322
2	13001 24311
2	13001 17569
12	13001 11071
4	13001 10876
6	13001 9865
120	13001 25501
16	13001 10284
38	13001 23684
2	13001 11752
7	13001 25327
3	13001 25325
3	9044 5952
2	22053 358
3	22053 14206
2	8844 25277
3	8844 23930
3	8844 814
3	8844 358
2	8844 359
2	8844 11763
4	8844 6126
3	20177 13113
4	20177 13604
2	20177 358
7	20177 23684
2	7541 22327
3	7541 358
2	7541 25501
2	18885 6126
2	12711 6106
2	12711 17957
2	12711 18423
2	12711 23684
3	23507 6365
4	23507 358
2	23507 17957
2	22280 14156
2	22280 13764
5	8924 361
3	8924 23684
2	17711 17883
7	17711 358
2	18444 13361
3	18444 18289
3	18444 7549
4	18444 13456
6	18444 16438
2	15476 13911
3	7889 14206
2	15482 11639
3	13954 25130
3	13954 23930
2	13954 13001
2	13954 13653
2	13954 13764
2	13954 25501
3	15741 24706
2	15741 11763
7	22771 6733
3	22881 23930
2	6006 5952
2	6006 16010
5	6006 7244
5	6006 17788
2	6006 6586
2	6006 15620
9	6006 13001
2	6006 12354
3	6006 23710
7	6006 21936
2	6006 15198
2	6006 22930
5	6006 6505
8	6006 17581
2	6006 12597
2	6006 13653
3	6006 13764
2	6006 17284
4	6006 12133
2	6006 22738
2	6006 21395
3	6006 25501
4	6006 12934
8	6006 23684
2	12057 14156
3	12057 358
2	12057 18090
3	6867 11752
8	6867 358
2	6867 14206
2	6867 8914
3	8847 23701
3	8847 358
2	8847 359
2	8847 13456
2	8847 10284
3	20300 17957
21	12354 361
3	12354 17795
2	12354 359
2	12354 23939
2	12354 22025
2	12354 6216
5	12354 14206
4	12354 17284
3	12354 24073
3	12354 22738
2	12354 25138
4	12354 23684
5	15560 358
3	15560 359
11	15560 17957
3	15560 11924
2	13928 358
4	13928 14206
2	13928 13295
29	13928 23684
2	17797 23669
2	11559 14156
2	11559 18196
2	11559 6126
4	22683 7103
17	7490 16199
2	7490 358
2	18248 24997
5	18248 11619
2	18248 361
2	18248 359
2	18248 13456
3	18248 10876
2	18248 23204
2	22475 18739
2	22475 20558
4	22475 24079
2	8738 24957
2	8738 359
3	8738 358
5	16922 9300
24	16922 23655
9	16922 358
2	16922 19002
2	16922 359
2	16922 12053
2	16922 11763
5	16922 22490
8	16922 555
4	16922 11069
5	16922 18090
8	16922 11071
2	16922 25501
7	23530 359
2	23530 17957
2	23530 6365
2	11547 24537
2	10388 7549
2	22673 13190
2	22673 23710
2	22673 13764
3	24126 358
2	24126 359
12	24126 6733
2	23935 358
2	22111 6126
3	22111 18017
2	16519 14206
2	16947 14156
2	16947 358
3	19993 14156
2	19993 23770
4	19993 358
4	19993 8579
2	19993 23684
5	23770 9171
2	23770 5952
111	23770 14156
12	23770 13872
2	23770 19527
3	23770 6468
8	23770 24997
2	23770 9875
2	23770 24909
2	23770 7120
3	23770 12872
2	23770 25828
5	23770 11806
3	23770 20558
2	23770 6586
9	23770 24957
4	23770 16326
2	23770 18739
2	23770 16848
2	23770 9813
2	23770 14195
2	23770 7983
6	23770 11310
2	23770 25189
3	23770 361
7	23770 22280
2	23770 6006
2	23770 11559
2	23770 22881
8	23770 22151
5	23770 24079
5	23770 17970
2	23770 21469
18	23770 25228
27	23770 23745
2	23770 13786
16	23770 358
2	23770 22661
2	23770 12876
13	23770 359
35	23770 19127
22	23770 17955
2	23770 17611
6	23770 11513
28	23770 15339
2	23770 8719
2	23770 12073
3	23770 15144
2	23770 13431
8	23770 14544
2	23770 676
2	23770 11391
12	23770 18017
2	23770 10389
3	23770 20249
3	23770 21888
16	23770 9222
3	23770 11763
2	23770 25069
6	23770 6126
2	23770 14206
3	23770 23882
21	23770 8218
6	23770 13764
3	23770 7642
2	23770 25365
3	23770 22851
3	23770 21199
2	23770 23619
2	23770 22761
8	23770 8817
2	23770 9016
4	23770 25026
4	23770 20086
5	23770 13456
4	23770 11071
2	23770 19284
5	23770 7885
9	23770 18557
4	23770 15973
2	23770 12934
2	23770 23684
8	23770 6366
2	23770 25325
3	23770 598
3	25045 358
2	25045 6126
5	25045 11763
6	14004 13764
6	12139 361
2	12139 17652
4	12139 8003
2	12139 11924
2	12139 6222
2	12139 23684
2	814 24581
2	18635 17957
2	18635 13613
2	13450 361
2	13450 358
3	13450 6126
2	8920 23669
4	8920 358
5	8920 359
5	8920 17957
3	8920 6126
2	8920 25501
2	22122 6468
2	22122 25151
3	22122 25130
3	22122 23669
8	22122 13604
2	22122 361
2	22122 23770
2	22122 12311
5	22122 10268
44	22122 358
17	22122 359
2	22122 23659
2	22122 13471
9	22122 25032
2	22122 14206
5	22122 6126
2	22122 23316
2	22122 17284
3	22122 14209
3	22122 13764
2	22122 12322
8	22122 25501
3	12811 358
2	13911 16566
7	14207 7244
4	9981 358
13	9981 359
3	15681 13604
9	15681 7473
2	15681 22132
5	15681 555
2	15681 18013
11	22151 14156
2	22151 20088
4	22151 23669
2	22151 22122
3	22151 23710
5	22151 358
2	22151 11763
2	22151 25032
5	22151 6126
3	22151 13764
2	22151 14209
2	22151 25035
2	24870 361
8	24870 11763
6	24870 13653
2	11272 14156
2	11272 13604
2	11272 25181
2	11272 25182
14	11272 358
8	11272 359
2	11272 18256
2	11272 24586
7	11272 6126
8	11272 13653
8	11272 18090
2	25901 359
3	24079 14156
2	24079 6468
2	24079 25277
5	24079 6586
15	24079 19172
2	24079 23930
6	24079 7983
2	24079 13604
5	24079 10516
3	24079 25228
11	24079 358
26	24079 359
2	24079 15385
2	24079 21433
31	24079 9222
4	24079 11763
9	24079 6126
4	24079 23316
10	24079 13764
3	24079 23320
9	24079 18013
9	24079 9224
2	24079 19328
8	24079 16309
2	17970 14156
2	17970 12934
2	17970 13604
8	17970 358
2	17970 359
2	17970 13607
4	17970 7885
2	17970 25501
2	16941 6126
71	23659 25501
39	23659 12322
2	21900 17957
2	21900 358
2	7404 25501
2	7404 24581
2	7404 25520
11	16199 358
3	16199 6126
2	17614 11322
4	23655 23669
5	23655 21205
5	23655 18016
3	23655 10824
2	23655 361
4	23655 23770
9	23655 24322
5	23655 11639
2	23655 25332
5	23655 18017
3	23655 13295
10	23655 25501
22	23655 23684
11	18582 13588
2	18314 11165
3	6191 12053
106	23710 14156
3	23710 6468
5	23710 7244
2	23710 18153
2	23710 16071
28	23710 14187
2	23710 17824
13	23710 6374
14	23710 24957
8	23710 22380
8	23710 25117
6	23710 23930
4	23710 7983
4	23710 10824
16	23710 361
4	23710 13604
2	23710 15620
3	23710 13001
4	23710 17245
15	23710 25228
59	23710 358
2	23710 18529
29	23710 359
5	23710 23725
3	23710 17730
22	23710 6216
20	23710 6220
5	23710 11763
2	23710 25032
15	23710 6126
2	23710 25285
14	23710 13764
2	23710 6222
3	23710 18090
3	23710 18013
2	23710 12322
3	23710 6217
3	23710 24977
9	23710 25501
112	23710 6365
2	6320 25879
5	6320 25882
4	6320 25885
2	6320 6126
2	23727 7244
2	23727 8756
2	17618 25228
4	22327 5952
2	22327 23704
2	22327 6468
2	22327 25502
2	22327 12278
15	22327 25130
6	22327 25151
2	22327 23064
3	22327 10011
42	22327 23669
3	22327 10287
2	22327 10547
57	22327 13604
6	22327 23770
2	22327 14207
2	22327 23659
7	22327 23710
14	22327 10268
6	22327 358
3	22327 16150
20	22327 23725
2	22327 359
2	22327 25503
15	22327 13076
2	22327 25203
3	22327 25033
4	22327 13607
16	22327 13471
2	22327 18017
4	22327 25517
2	22327 18796
3	22327 11763
33	22327 25032
3	22327 6126
12	22327 13653
16	22327 14206
2	22327 7419
3	22327 13764
5	22327 14209
3	22327 25365
5	22327 11284
2	22327 10316
18	22327 18013
3	22327 25035
2	22327 25504
4	22327 16365
53	22327 25501
18	22327 23684
6	22327 6365
2	22137 358
2	21263 11763
4	15590 23930
9	21280 21199
2	22377 6365
2	22377 16764
2	22377 11389
2	22377 13872
13	22377 19530
3	22377 25117
3	22377 7983
2	22377 8459
2	22377 8920
4	22377 24079
2	22377 23710
21	22377 18529
2	22377 6574
2	22377 13633
2	22377 21293
2	22377 6382
5	22377 8171
5	22377 6126
8	22377 23882
2	22377 20340
38	22377 17957
15	22377 19130
4	22377 9224
2	22377 25026
2	22377 10195
2	22377 11071
2	22377 25501
3	22377 25325
2	7352 23930
2	14063 23669
2	14063 361
2	14063 23799
2	14063 18171
4	14063 23684
3	9608 23930
2	9608 13604
8	9608 358
5	9608 25032
4	9608 14206
7	9608 18090
7	9608 808
2	9608 6126
2	9608 25501
3	6180 361
6	6180 22377
6	6409 24711
6	21469 14156
2	21469 18196
3	21469 6586
2	21469 13190
5	21469 358
7	21469 359
4	21469 19127
4	21469 6126
4	21469 19130
7	21469 13764
5	21469 23218
2	14018 25879
4	16566 6126
15	21936 16401
4	21936 24581
11	21936 14206
12	21936 25501
11	9191 7549
2	8858 23930
6	10486 23930
3	10486 20321
4	9634 25277
2	6172 12478
2	6172 23745
3	6172 19127
3	6172 14544
7	6172 18017
2	20560 10824
3	20560 10268
2	20560 359
2	20560 358
2	20560 11763
3	20560 6126
3	20560 13764
8	23698 11168
3	23698 13369
2	23698 9852
2	23698 8643
7	23698 18248
2	23698 17422
2	23698 18289
5	23698 11270
2	23698 25048
2	23698 15494
8	23698 16438
8	23698 11071
4	23698 11752
2	10664 8521
2	10664 6262
22	10664 10799
2	10664 8522
3	10664 9870
7	25182 15620
2	13168 23684
2	10806 358
14	15545 23655
3	15545 358
2	23700 358
3	10994 25151
2	10994 23930
2	10994 13604
2	10994 361
8	10994 358
7	10994 359
2	10994 13076
2	10994 17957
5	10994 23684
2	7832 8459
2	15703 18026
2	15703 359
15	12345 358
2	12345 12327
2	12345 14206
2	12345 23316
2	12345 12322
2	7360 6126
2	11322 358
2	11322 25501
2	18772 18090
2	18772 17847
2	15123 6468
2	15123 23930
2	15123 6365
2	11697 358
3	24322 24997
2	24322 19300
2	24322 23789
2	24322 7837
4	24322 9618
3	24322 20560
4	24322 7178
15	24322 16906
14	24322 358
6	24322 23627
6	24322 25470
6	24322 23747
2	24322 23942
20	24322 13454
2	24322 25852
3	24322 12070
3	24322 14547
2	24322 6126
2	24322 11270
9	24322 25076
5	24322 17957
9	24322 18090
4	24322 23388
7	24322 13521
4	24322 8202
5	24322 24050
3	24322 18670
3	24322 6365
4	8893 18013
4	18668 24214
5	10516 23770
2	10516 13355
3	10516 23724
36	10516 23684
2	17974 358
4	15198 22384
9	15198 7276
7	15198 5952
12	15198 14156
5	15198 6468
10	15198 23701
6	15198 17788
37	15198 25130
8	15198 25151
26	15198 25155
7	15198 10967
4	15198 22387
27	15198 23669
3	15198 13611
3	15198 10547
3	15198 6586
4	15198 17069
11	15198 23930
2	15198 25161
10	15198 7983
18	15198 15620
4	15198 10964
17	15198 361
46	15198 13604
4	15198 25181
2	15198 6006
17	15198 23770
10	15198 22122
7	15198 23710
13	15198 22327
2	15198 22377
4	15198 23698
2	15198 10516
